回号	1~14_rank	15~29_rank	30~43_rank	mean_rank	min_rank	max_rank	1~14_rank_z	15~29_rank_z	30~43_rank_z	mean_rank_z	min_rank_z	max_rank_z	anomaly_score
第1455回	2	3	1	18.0	5	31	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.8402265034004134	-0.25195105441293253	-1.3891185259851744	1.7484688984548296
第1454回	1	4	1	22.5	11	43	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.11155146730318112	0.9303968692899491	1.0747288874439622	3.5308580575406237
第1453回	2	3	1	21.33	10	34	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.1359108050797538	0.7333388820061355	-0.7731566726278902	1.7484688984548296
第1452回	1	1	4	29.83	14	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.6618920284714802	1.52157083114139	1.0747288874439622	3.7653208878935502
第1451回	4	0	2	13.67	1	32	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.7560484174329833	-1.040183003548187	-1.183797908199413	3.780209238891766
第1450回	3	2	1	14.0	2	39	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.686251366248053	-0.8431250162643733	0.25344641630091663	1.897139440664306
第1449回	2	2	2	21.67	3	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.06399869173770373	-0.6460670289805597	-0.15719481927060613	0.12601530114832138
第1448回	3	1	2	20.5	5	39	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.3114609641206387	-0.25195105441293253	0.25344641630091663	1.9531122700200436
第1447回	1	1	4	26.33	2	41	-0.9034248879912523	-0.9634231386438888	1.898472861258409	0.9216202734797957	-0.8431250162643733	0.6640876518724393	3.7653208878935502
第1446回	3	2	1	17.83	2	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8761825600714385	-0.8431250162643733	1.0747288874439622	1.897139440664306
第1445回	2	2	2	22.17	1	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.041754416118251224	-1.040183003548187	0.25344641630091663	0.12601530114832138
第1444回	3	1	2	18.33	2	35	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.7704294522154835	-0.8431250162643733	-0.5678360548421288	1.9531122700200436
第1443回	2	3	1	19.17	2	39	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.5927642310174784	-0.8431250162643733	0.25344641630091663	1.7484688984548296
第1442回	2	4	0	16.33	9	24	0.02235390489296395	1.7405313893186287	-1.81535999406046	-1.1934418836393033	0.5362808947223219	-2.826362850485504	3.5782452882720523
第1441回	3	2	1	17.83	2	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8761825600714385	-0.8431250162643733	1.0747288874439622	1.897139440664306
第1440回	3	2	1	19.0	3	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.6287202876885035	-0.6460670289805597	1.0747288874439622	1.897139440664306
第1439回	0	5	1	21.33	15	30	-1.8292036808754686	2.641849565306135	-0.8869017802307427	-0.1359108050797538	1.7186288184252034	-1.5944391437709358	5.3579550264123466
第1438回	2	2	2	20.67	2	38	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.27550490744961365	-0.8431250162643733	0.04812579851515525	0.12601530114832138
第1437回	3	2	1	16.33	2	31	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.1934418836393033	-0.8431250162643733	-1.3891185259851744	1.897139440664306
第1436回	1	3	2	24.5	6	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.5345638987270009	-0.05489306712911891	0.458767034086678	1.7841945349213497
第1435回	2	1	3	24.83	5	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.6043609499119308	-0.25195105441293253	1.0747288874439622	1.9557916909655444
第1434回	2	1	3	25.83	5	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.8158671656238408	-0.25195105441293253	0.6640876518724393	1.9557916909655444
第1433回	1	2	3	25.0	5	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.6403170065829559	-0.25195105441293253	0.458767034086678	1.935544498076327
第1432回	1	2	3	26.33	3	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9216202734797957	-0.6460670289805597	0.6640876518724393	1.935544498076327
第1431回	1	2	3	26.17	4	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8877792789658908	-0.4490090416967461	0.6640876518724393	1.935544498076327
第1430回	3	3	0	15.0	10	21	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.474745150536143	0.7333388820061355	-3.442324703842788	3.6027059051687633
第1429回	1	3	2	26.17	13	38	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.8877792789658908	1.3245128438575764	0.04812579851515525	1.7841945349213497
第1428回	1	3	2	25.33	8	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.7101140577678857	0.3392229074385083	0.6640876518724393	1.7841945349213497
第1427回	4	0	2	16.33	3	36	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.1934418836393033	-0.6460670289805597	-0.3625154370563675	3.780209238891766
第1426回	2	1	3	24.83	2	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.6043609499119308	-0.8431250162643733	1.0747288874439622	1.9557916909655444
第1425回	3	3	0	17.33	1	28	0.9481326977771802	0.839213213331123	-1.81535999406046	-0.9819356679273934	-1.040183003548187	-2.0050803793424588	3.6027059051687633
第1424回	1	3	2	21.83	4	38	-0.9034248879912523	0.839213213331123	0.04155643359897447	-0.030157697223798866	-0.4490090416967461	0.04812579851515525	1.7841945349213497
第1423回	1	4	1	21.83	2	38	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.030157697223798866	-0.8431250162643733	0.04812579851515525	3.5308580575406237
第1422回	2	1	3	26.83	4	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.0273733813357506	-0.4490090416967461	1.0747288874439622	1.9557916909655444
第1421回	2	2	2	19.83	2	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.45317012864761863	-0.8431250162643733	0.8694082696582007	0.12601530114832138
第1420回	2	1	3	27.67	4	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.2050386025337556	-0.4490090416967461	1.0747288874439622	1.9557916909655444
第1419回	3	1	2	19.83	4	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.45317012864761863	-0.4490090416967461	0.458767034086678	1.9531122700200436
第1418回	1	4	1	20.17	2	36	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.3812580153055686	-0.8431250162643733	-0.3625154370563675	3.5308580575406237
第1417回	3	1	2	18.0	4	39	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8402265034004134	-0.4490090416967461	0.25344641630091663	1.9531122700200436
第1416回	3	2	1	15.5	1	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.368992042680188	-1.040183003548187	0.458767034086678	1.897139440664306
第1415回	3	2	1	20.33	10	37	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.3474170207916637	0.7333388820061355	-0.15719481927060613	1.897139440664306
第1414回	3	1	2	20.67	5	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.27550490744961365	-0.25195105441293253	0.8694082696582007	1.9531122700200436
第1413回	2	3	1	18.5	1	34	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.7344733955444585	-1.040183003548187	-0.7731566726278902	1.7484688984548296
第1412回	4	0	2	17.33	3	41	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-0.9819356679273934	-0.6460670289805597	0.6640876518724393	3.780209238891766
第1411回	3	3	0	15.0	4	27	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.474745150536143	-0.4490090416967461	-2.21040099712822	3.6027059051687633
第1410回	1	1	4	26.83	5	39	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.0273733813357506	-0.25195105441293253	0.25344641630091663	3.7653208878935502
第1409回	1	3	2	22.0	8	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.005798359447226177	0.3392229074385083	0.458767034086678	1.7841945349213497
第1408回	3	1	2	18.83	2	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.6646763443595286	-0.8431250162643733	0.458767034086678	1.9531122700200436
第1407回	2	3	1	21.33	9	36	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.1359108050797538	0.5362808947223219	-0.3625154370563675	1.7484688984548296
第1406回	1	2	3	26.33	6	36	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9216202734797957	-0.05489306712911891	-0.3625154370563675	1.935544498076327
第1405回	4	2	0	11.67	7	18	1.8739114906613967	-0.062104962656382955	-1.81535999406046	-2.179060848856803	0.1421649201546947	-4.058286557200073	3.75137644737824
第1404回	1	1	4	30.33	10	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.7676451363274353	0.7333388820061355	0.8694082696582007	3.7653208878935502
第1403回	3	1	2	18.67	2	37	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.6985173388734334	-0.8431250162643733	-0.15719481927060613	1.9531122700200436
第1402回	2	1	3	27.0	9	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.0633294380067757	0.5362808947223219	0.6640876518724393	1.9557916909655444
第1401回	1	3	2	25.0	10	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.6403170065829559	0.7333388820061355	1.0747288874439622	1.7841945349213497
第1400回	2	0	4	27.5	7	40	0.02235390489296395	-1.8647413146313947	1.898472861258409	1.1690825458627305	0.1421649201546947	0.458767034086678	3.7855680807827676
第1399回	2	3	1	22.0	4	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	0.005798359447226177	-0.4490090416967461	1.0747288874439622	1.7484688984548296
第1398回	1	2	3	28.5	8	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.3805887615746406	0.3392229074385083	0.458767034086678	1.935544498076327
第1397回	2	2	2	22.0	7	38	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.005798359447226177	0.1421649201546947	0.04812579851515525	0.12601530114832138
第1396回	3	1	2	19.0	8	32	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.6287202876885035	0.3392229074385083	-1.183797908199413	1.9531122700200436
第1395回	2	3	1	20.33	1	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.3474170207916637	-1.040183003548187	1.0747288874439622	1.7484688984548296
第1394回	3	1	2	20.67	5	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.27550490744961365	-0.25195105441293253	0.458767034086678	1.9531122700200436
第1393回	1	2	3	27.83	11	37	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.2388795970476605	0.9303968692899491	-0.15719481927060613	1.935544498076327
第1392回	2	2	2	22.33	7	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	0.1421649201546947	0.8694082696582007	0.12601530114832138
第1391回	0	3	3	30.33	20	40	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.7676451363274353	2.7039187548442714	0.458767034086678	3.638431541635283
第1390回	2	1	3	25.17	7	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.676273063253981	0.1421649201546947	0.6640876518724393	1.9557916909655444
第1389回	1	3	2	25.67	10	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.7820261711099359	0.7333388820061355	0.458767034086678	1.7841945349213497
第1388回	3	2	1	15.33	1	33	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.404948099351213	-1.040183003548187	-0.9784772904136516	1.897139440664306
第1387回	0	4	2	29.5	18	43	-1.8292036808754686	1.7405313893186287	0.04155643359897447	1.5920949772865505	2.3098027802766445	1.0747288874439622	3.6112915037930717
第1386回	2	3	1	17.33	3	30	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.9819356679273934	-0.6460670289805597	-1.5944391437709358	1.7484688984548296
第1385回	2	3	1	19.0	11	37	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.6287202876885035	0.9303968692899491	-0.15719481927060613	1.7484688984548296
第1384回	1	2	3	26.5	12	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9575763301508207	1.1274548565737628	0.458767034086678	1.935544498076327
第1383回	4	1	1	13.83	1	35	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.7222074229190776	-1.040183003548187	-0.5678360548421288	3.724236409536028
第1382回	1	2	3	22.33	8	32	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.07559541063215608	0.3392229074385083	-1.183797908199413	1.935544498076327
第1381回	5	0	1	10.5	1	35	2.799690283545613	-1.8647413146313947	-0.8869017802307427	-2.426523121239738	-1.040183003548187	-0.5678360548421288	5.55133337840775
第1380回	2	2	2	22.17	6	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.041754416118251224	-0.05489306712911891	-0.15719481927060613	0.12601530114832138
第1379回	3	1	2	17.17	2	39	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-1.0157766624412983	-0.8431250162643733	0.25344641630091663	1.9531122700200436
第1378回	3	2	1	17.17	2	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.0157766624412983	-0.8431250162643733	0.458767034086678	1.897139440664306
第1377回	0	3	3	30.33	19	42	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.7676451363274353	2.506860767560458	0.8694082696582007	3.638431541635283
第1376回	3	2	1	15.83	1	33	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.2991949914952579	-1.040183003548187	-0.9784772904136516	1.897139440664306
第1375回	2	2	2	20.33	1	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.3474170207916637	-1.040183003548187	0.25344641630091663	0.12601530114832138
第1374回	3	2	1	16.5	5	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.1574858269682782	-0.25195105441293253	1.0747288874439622	1.897139440664306
第1373回	2	2	2	21.67	5	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.06399869173770373	-0.25195105441293253	1.0747288874439622	0.12601530114832138
第1372回	2	1	3	24.33	5	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.49860784205597586	-0.25195105441293253	0.8694082696582007	1.9557916909655444
第1371回	2	3	1	19.0	11	32	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.6287202876885035	0.9303968692899491	-1.183797908199413	1.7484688984548296
第1370回	1	2	3	25.33	3	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.7101140577678857	-0.6460670289805597	0.458767034086678	1.935544498076327
第1369回	1	3	2	23.17	2	35	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.2532606318301611	-0.8431250162643733	-0.5678360548421288	1.7841945349213497
第1368回	1	2	3	30.67	14	43	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.8395572496694854	1.52157083114139	1.0747288874439622	1.935544498076327
第1367回	2	3	1	18.5	5	38	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.7344733955444585	-0.25195105441293253	0.04812579851515525	1.7484688984548296
第1366回	2	2	2	22.5	4	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.11155146730318112	-0.4490090416967461	0.8694082696582007	0.12601530114832138
第1365回	0	3	3	27.83	15	42	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.2388795970476605	1.7186288184252034	0.8694082696582007	3.638431541635283
第1364回	1	3	2	24.83	8	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.6043609499119308	0.3392229074385083	0.6640876518724393	1.7841945349213497
第1363回	2	2	2	21.5	1	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.09995474840872877	-1.040183003548187	-0.15719481927060613	0.12601530114832138
第1362回	4	0	2	16.83	3	37	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.0876887757833484	-0.6460670289805597	-0.15719481927060613	3.780209238891766
第1361回	1	4	1	20.67	11	41	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.27550490744961365	0.9303968692899491	0.6640876518724393	3.5308580575406237
第1360回	3	0	3	22.17	2	43	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.041754416118251224	-0.8431250162643733	1.0747288874439622	3.7828886598372664
第1359回	2	1	3	23.17	6	36	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.2532606318301611	-0.05489306712911891	-0.3625154370563675	1.9557916909655444
第1358回	3	2	1	16.5	4	35	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.1574858269682782	-0.4490090416967461	-0.5678360548421288	1.897139440664306
第1357回	4	2	0	9.83	1	21	1.8739114906613967	-0.062104962656382955	-1.81535999406046	-2.568232285766717	-1.040183003548187	-3.442324703842788	3.75137644737824
第1356回	3	2	1	15.5	2	39	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.368992042680188	-0.8431250162643733	0.25344641630091663	1.897139440664306
第1355回	2	3	1	20.67	7	38	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.27550490744961365	0.1421649201546947	0.04812579851515525	1.7484688984548296
第1354回	1	2	3	30.67	14	39	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.8395572496694854	1.52157083114139	0.25344641630091663	1.935544498076327
第1353回	2	2	2	20.5	2	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.3114609641206387	-0.8431250162643733	0.25344641630091663	0.12601530114832138
第1352回	5	0	1	11.67	3	33	2.799690283545613	-1.8647413146313947	-0.8869017802307427	-2.179060848856803	-0.6460670289805597	-0.9784772904136516	5.55133337840775
第1351回	0	2	4	30.83	17	40	-1.8292036808754686	-0.062104962656382955	1.898472861258409	1.8733982441833903	2.1127447929928307	0.458767034086678	3.7897815047902608
第1350回	3	2	1	19.67	3	42	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.4870111231615235	-0.6460670289805597	0.8694082696582007	1.897139440664306
第1349回	3	2	1	15.0	3	31	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.474745150536143	-0.6460670289805597	-1.3891185259851744	1.897139440664306
第1348回	2	1	3	25.17	4	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.676273063253981	-0.4490090416967461	0.6640876518724393	1.9557916909655444
第1347回	2	1	3	23.17	3	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.2532606318301611	-0.6460670289805597	0.458767034086678	1.9557916909655444
